Time;Concentration
4.6528758556997836E8;1.7856123134492756
4.6538758556997836E8;1.7858395908842473
4.6548758556997836E8;1.786066733086012
4.6558758556997836E8;1.786293740126663
4.6568758556997836E8;1.7865206120782686
4.6578758556997836E8;1.7867473490128747
4.6588758556997836E8;1.7869739510025022
4.6598758556997836E8;1.7872004181191472
4.6608758556997836E8;1.7874267504347825
4.6618758556997836E8;1.787652948021356
4.6628758556997836E8;1.7878790109507925
4.6638758556997836E8;1.7881049392949908
4.6648758556997836E8;1.7883307331258265
4.6658758556997836E8;1.7885563925151509
4.6668758556997836E8;1.788781917534791
4.6678758556997836E8;1.789007308256549
4.6688758556997836E8;1.789232564752203
4.6698758556997836E8;1.7894576870935068
4.6708758556997836E8;1.7896826753521902
4.6718758556997836E8;1.789907529599958
4.6728758556997836E8;1.7901322499084906
4.6738758556997836E8;1.790356836349444
4.6748758556997836E8;1.79058128899445
4.6758758556997836E8;1.7908056079151156
4.6768758556997836E8;1.7910297931830237
4.6778758556997836E8;1.7912538448697322
4.6788758556997836E8;1.791477763046775
4.6798758556997836E8;1.7917015477856617
4.6808758556997836E8;1.7919251991578757
4.6818758556997836E8;1.7921487172348773
4.6828758556997836E8;1.792372102088102
4.6838758556997836E8;1.7925953537889607
4.6848758556997836E8;1.7928184724088387
4.6858758556997836E8;1.793041458019098
4.6868758556997836E8;1.7932643106910755
4.6878758556997836E8;1.793487030496083
4.6888758556997836E8;1.7937096175054077
4.6898758556997836E8;1.7939320717903124
4.6908758556997836E8;1.7941543934220348
4.6918758556997836E8;1.7943765824717883
4.6928758556997836E8;1.7945986390107609
4.6938758556997836E8;1.7948205631101164
4.6948758556997836E8;1.795042354840993
4.6958758556997836E8;1.7952640142745058
4.6968758556997836E8;1.7954855414817426
4.6978758556997836E8;1.7957069365337683
4.6988758556997836E8;1.795928199501622
4.6998758556997836E8;1.7961493304563185
4.7008758556997836E8;1.7963703294688473
4.7018758556997836E8;1.7965911966101729
4.7028758556997836E8;1.7968119319512348
4.7038758556997836E8;1.797032535562948
4.7048758556997836E8;1.7972530075162019
4.7058758556997836E8;1.7974733478818616
4.7068758556997836E8;1.7976935567307668
4.7078758556997836E8;1.7979136341337325
4.7088758556997836E8;1.7981335801615483
4.7098758556997836E8;1.7983533948849784
4.7108758556997836E8;1.7985730783747627
4.7118758556997836E8;1.7987926307016158
4.7128758556997836E8;1.7990120519362272
4.7138758556997836E8;1.7992313421492612
4.7148758556997836E8;1.799450501411357
4.7158758556997836E8;1.7996695297931287
4.7168758556997836E8;1.7998884273651645
4.7178758556997836E8;1.800107194198029
4.7188758556997836E8;1.8003258303622605
4.7198758556997836E8;1.8005443359283717
4.7208758556997836E8;1.8007627109668514
4.7218758556997836E8;1.8009809555481617
4.7228758556997836E8;1.8011990697427411
4.7238758556997836E8;1.801417053621001
4.7248758556997836E8;1.8016349072533295
4.7258758556997836E8;1.8018526307100877
4.7268758556997836E8;1.802070224061612
4.7278758556997836E8;1.8022876873782137
4.7288758556997836E8;1.802505020730178
4.7298758556997836E8;1.8027222241877663
4.7308758556997836E8;1.8029392978212133
4.7318758556997836E8;1.8031562417007287
4.7328758556997836E8;1.8033730558964962
4.7338758556997836E8;1.8035897404786756
4.7348758556997836E8;1.8038062955173997
4.7358758556997836E8;1.8040227210827766
4.7368758556997836E8;1.804239017244889
4.7378758556997836E8;1.8044551840737937
4.7388758556997836E8;1.8046712216395224
4.7398758556997836E8;1.8048871300120817
4.7408758556997836E8;1.8051029092614514
4.7418758556997836E8;1.8053185594575873
4.7428758556997836E8;1.8055340806704183
4.7438758556997836E8;1.8057494729698482
4.7448758556997836E8;1.805964736425756
4.7458758556997836E8;1.8061798711079948
4.7468758556997836E8;1.8063948770863911
4.7478758556997836E8;1.8066097544307465
4.7488758556997836E8;1.806824503210837
4.7498758556997836E8;1.8070391234964136
4.7508758556997836E8;1.8072536153572
4.7518758556997836E8;1.8074679788628965
4.7528758556997836E8;1.8076822140831754
4.7538758556997836E8;1.8078963210876853
4.7548758556997836E8;1.8081102999460477
4.7558758556997836E8;1.8083241507278585
4.7568758556997836E8;1.8085378735026887
4.7578758556997836E8;1.8087514683400827
4.7588758556997836E8;1.80896493530956
4.7598758556997836E8;1.809178274480614
4.7608758556997836E8;1.809391485922712
4.7618758556997836E8;1.8096045697052952
4.7628758556997836E8;1.8098175258977802
4.7638758556997836E8;1.8100303545695569
4.7648758556997836E8;1.8102430557899898
4.7658758556997836E8;1.8104556296284169
4.7668758556997836E8;1.8106680761541507
4.7678758556997836E8;1.8108803954364783
4.7688758556997836E8;1.8110925875446606
4.7698758556997836E8;1.8113046525479317
4.7708758556997836E8;1.811516590515501
4.7718758556997836E8;1.8117284015165522
4.7728758556997836E8;1.811940085620242
4.7738758556997836E8;1.8121516428957016
4.7748758556997836E8;1.8123630734120368
4.7758758556997836E8;1.812574377238326
4.7768758556997836E8;1.812785554443623
4.7778758556997836E8;1.8129966050969555
4.7788758556997836E8;1.813207529267324
4.7798758556997836E8;1.8134183270237048
4.7808758556997836E8;1.8136289984350464
4.7818758556997836E8;1.8138395435702725
4.7828758556997836E8;1.8140499624982802
4.7838758556997836E8;1.8142602552879408
4.7848758556997836E8;1.8144704220080992
4.7858758556997836E8;1.8146804627275746
4.7868758556997836E8;1.8148903775151597
4.7878758556997836E8;1.8151001664396216
4.7888758556997836E8;1.8153098295697006
4.7898758556997836E8;1.8155193669741114
4.7908758556997836E8;1.8157287787215424
4.7918758556997836E8;1.8159380648806558
4.7928758556997836E8;1.816147225520088
4.7938758556997836E8;1.816356260708449
4.7948758556997836E8;1.8165651705143224
4.7958758556997836E8;1.8167739550062654
4.7968758556997836E8;1.8169826142528094
4.7978758556997836E8;1.81719114832246
4.7988758556997836E8;1.8173995572836958
4.7998758556997836E8;1.8176078412049694
4.8008758556997836E8;1.8178160001547072
4.8018758556997836E8;1.8180240342013099
4.8028758556997836E8;1.818231943413151
4.8038758556997836E8;1.8184397278585775
4.8048758556997836E8;1.8186473876059113
4.8058758556997836E8;1.8188549227234474
4.8068758556997836E8;1.8190623332794547
4.8078758556997836E8;1.819269619342175
4.8088758556997836E8;1.8194767809798245
4.8098758556997836E8;1.8196838182605932
4.8108758556997836E8;1.8198907312526442
4.8118758556997836E8;1.8200975200241143
4.8128758556997836E8;1.8203041846431143
4.8138758556997836E8;1.8205107251777282
4.8148758556997836E8;1.8207171416960144
4.8158758556997836E8;1.820923434266004
4.8168758556997836E8;1.8211296029557018
4.8178758556997836E8;1.821335647833086
4.8188758556997836E8;1.8215415689661096
4.8198758556997836E8;1.8217473664226975
4.8208758556997836E8;1.8219530402707496
4.8218758556997836E8;1.8221585905781381
4.8228758556997836E8;1.8223640174127096
4.8238758556997836E8;1.822569320842284
4.8248758556997836E8;1.8227745009346543
4.8258758556997836E8;1.8229795577575871
4.8268758556997836E8;1.823184491378823
4.8278758556997836E8;1.8233893018660767
4.8288758556997836E8;1.8235939892870343
4.8298758556997836E8;1.8237985537093564
4.8308758556997836E8;1.8240029952006773
4.8318758556997836E8;1.8242073138286055
4.8328758556997836E8;1.8244115096607212
4.8338758556997836E8;1.824615582764579
4.8348758556997836E8;1.8248195332077066
4.8358758556997836E8;1.8250233610576059
4.8368758556997836E8;1.8252270663817505
4.8378758556997836E8;1.8254306492475894
4.8388758556997836E8;1.8256341097225435
4.8398758556997836E8;1.8258374478740078
4.8408758556997836E8;1.8260406637693507
4.8418758556997836E8;1.8262437574759134
4.8428758556997836E8;1.8264467290610102
4.8438758556997836E8;1.8266495785919306
4.8448758556997836E8;1.8268523061359352
4.8458758556997836E8;1.827054911760259
4.8468758556997836E8;1.8272573955321099
4.8478758556997836E8;1.8274597575186697
4.8488758556997836E8;1.827661997787093
4.8498758556997836E8;1.8278641164045077
4.8508758556997836E8;1.8280661134380154
4.8518758556997836E8;1.8282679889546902
4.8528758556997836E8;1.8284697430215804
4.8538758556997836E8;1.8286713757057067
4.8548758556997836E8;1.8288728870740636
4.8558758556997836E8;1.8290742771936184
4.8568758556997836E8;1.8292755461313122
4.8578758556997836E8;1.8294766939540588
4.8588758556997836E8;1.8296777207287451
4.8598758556997836E8;1.8298786265222318
4.8608758556997836E8;1.8300794114013526
4.8618758556997836E8;1.8302800754329138
4.8628758556997836E8;1.8304806186836955
4.8638758556997836E8;1.830681041220451
4.8648758556997836E8;1.8308813431099067
4.8658758556997836E8;1.8310815244187617
4.8668758556997836E8;1.8312815852136886
4.8678758556997836E8;1.8314815255613333
4.8688758556997836E8;1.8316813455283143
4.8698758556997836E8;1.8318810451812237
4.8708758556997836E8;1.8320806245866272
4.8718758556997836E8;1.8322800838110622
4.8728758556997836E8;1.8324794229210402
4.8738758556997836E8;1.8326786419830456
4.8748758556997836E8;1.8328777410635362
4.8758758556997836E8;1.8330767202289422
4.8768758556997836E8;1.8332755795456672
4.8778758556997836E8;1.8334743190800884
4.8788758556997836E8;1.8336729388985549
4.8798758556997836E8;1.8338714390673896
4.8808758556997836E8;1.8340698196528884
4.8818758556997836E8;1.8342680807213207
4.8828758556997836E8;1.834466222338928
4.8838758556997836E8;1.8346642445719252
4.8848758556997836E8;1.8348621474865003
4.8858758556997836E8;1.8350599311488145
4.8868758556997836E8;1.8352575956250015
4.8878758556997836E8;1.8354551409811684
4.8888758556997836E8;1.835652567283395
4.8898758556997836E8;1.8358498745977345
4.8908758556997836E8;1.8360470629902124
4.8918758556997836E8;1.8362441325268282
4.8928758556997836E8;1.8364410832735532
4.8938758556997836E8;1.8366379152963326
4.8948758556997836E8;1.836834628661084
4.8958758556997836E8;1.8370312234336978
4.8968758556997836E8;1.8372276996800379
4.8978758556997836E8;1.8374240574659408
4.8988758556997836E8;1.8376202968572164
4.8998758556997836E8;1.8378164179196466
4.9008758556997836E8;1.8380124207189872
4.9018758556997836E8;1.8382083053209661
4.9028758556997836E8;1.8384040717912846
4.9038758556997836E8;1.8385997201956168
4.9048758556997836E8;1.8387952505996092
4.9058758556997836E8;1.838990663068882
4.9068758556997836E8;1.8391859576690277
4.9078758556997836E8;1.8393811344656117
4.9088758556997836E8;1.8395761935241728
4.9098758556997836E8;1.8397711349102224
4.9108758556997836E8;1.839965958689244
4.9118758556997836E8;1.8401606649266948
4.9128758556997836E8;1.8403552536880052
4.9138758556997836E8;1.8405497250385772
4.9148758556997836E8;1.8407440790437863
4.9158758556997836E8;1.8409383157689811
4.9168758556997836E8;1.8411324352794827
4.9178758556997836E8;1.841326437640585
4.9188758556997836E8;1.8415203229175543
4.9198758556997836E8;1.841714091175631
4.9208758556997836E8;1.8419077424800268
4.9218758556997836E8;1.8421012768959268
4.9228758556997836E8;1.8422946944884893
4.9238758556997836E8;1.842487995322845
4.9248758556997836E8;1.8426811794640974
4.9258758556997836E8;1.842874246977323
4.9268758556997836E8;1.8430671979275701
4.9278758556997836E8;1.843260032379861
4.9288758556997836E8;1.8434527503991895
4.9298758556997836E8;1.8436453520505243
4.9308758556997836E8;1.8438378373988045
4.9318758556997836E8;1.844030206508943
4.9328758556997836E8;1.844222459445825
4.9338758556997836E8;1.8444145962743095
4.9348758556997836E8;1.844606617059227
4.9358758556997836E8;1.8447985218653817
4.9368758556997836E8;1.8449903107575492
4.9378758556997836E8;1.8451819838004788
4.9388758556997836E8;1.845373541058893
4.9398758556997836E8;1.845564982597486
4.9408758556997836E8;1.845756308480925
4.9418758556997836E8;1.8459475187738497
4.9428758556997836E8;1.8461386135408726
4.9438758556997836E8;1.8463295928465797
4.9448758556997836E8;1.8465204567555287
4.9458758556997836E8;1.8467112053322499
4.9468758556997836E8;1.8469018386412468
4.9478758556997836E8;1.847092356746996
4.9488758556997836E8;1.8472827597139454
4.9498758556997836E8;1.8474730476065164
4.9508758556997836E8;1.8476632204891035
4.9518758556997836E8;1.847853278426073
4.9528758556997836E8;1.8480432214817646
4.9538758556997836E8;1.8482330497204893
4.9548758556997836E8;1.8484227632065324
4.9558758556997836E8;1.8486123620041508
4.9568758556997836E8;1.8488018461775741
4.9578758556997836E8;1.8489912157910053
4.9588758556997836E8;1.8491804709086193
4.9598758556997836E8;1.8493696115945635
4.9608758556997836E8;1.8495586379129583
4.9618758556997836E8;1.8497475499278966
4.9628758556997836E8;1.849936347703444
4.9638758556997836E8;1.8501250313036386
4.9648758556997836E8;1.8503136007924912
4.9658758556997836E8;1.8505020562339851
4.9668758556997836E8;1.850690397692076
4.9678758556997836E8;1.850878625230693
4.9688758556997836E8;1.8510667389137363
4.9698758556997836E8;1.8512547388050802
4.9708758556997836E8;1.8514426249685707
4.9718758556997836E8;1.8516303974680268
4.9728758556997836E8;1.8518180563672393
4.9738758556997836E8;1.852005601729973
4.9748758556997836E8;1.852193033619964
4.9758758556997836E8;1.852380352100921
4.9768758556997836E8;1.852567557236526
4.9778758556997836E8;1.8527546490904336
4.9788758556997836E8;1.8529416277262698
4.9798758556997836E8;1.8531284932076342
4.9808758556997836E8;1.8533152455980986
4.9818758556997836E8;1.8535018849612075
4.9828758556997836E8;1.8536884113604777
4.9838758556997836E8;1.853874824859399
4.9848758556997836E8;1.854061125521433
4.9858758556997836E8;1.8542473134100141
4.9868758556997836E8;1.8544333885885491
4.9878758556997836E8;1.854619351120418
4.9888758556997836E8;1.8548052010689733
4.9898758556997836E8;1.8549909384975392
4.9908758556997836E8;1.8551765634694122
4.9918758556997836E8;1.8553620760478624
4.9928758556997836E8;1.8555474762961321
4.9938758556997836E8;1.855732764277436
4.9948758556997836E8;1.855917940054961
4.9958758556997836E8;1.8561030036918669
4.9968758556997836E8;1.8562879552512859
4.9978758556997836E8;1.8564727947963222
4.9988758556997836E8;1.8566575223900532
4.9998758556997836E8;1.8568421380955287
5.0008758556997836E8;1.8570266419757706
5.0018758556997836E8;1.8572110340937737
5.0028758556997836E8;1.8573953145125053
5.0038758556997836E8;1.8575794832949042
5.0048758556997836E8;1.8577635405038828
5.0058758556997836E8;1.8579474862023257
5.0068758556997836E8;1.8581313204530903
5.0078758556997836E8;1.8583150433190057
5.0088758556997836E8;1.8584986548628737
5.0098758556997836E8;1.8586821551474686
5.0108758556997836E8;1.8588655442355377
5.0118758556997836E8;1.8590488221898003
5.0128758556997836E8;1.8592319890729478
5.0138758556997836E8;1.8594150449476448
5.0148758556997836E8;1.8595979898765282
5.0158758556997836E8;1.8597808239222067
5.0168758556997836E8;1.859963547147262
5.0178758556997836E8;1.8601461596142486
5.0188758556997836E8;1.8603286613856926
5.0198758556997836E8;1.860511052524093
5.0208758556997836E8;1.8606933330919215
5.0218758556997836E8;1.860875503151622
5.0228758556997836E8;1.8610575627656105
5.0238758556997836E8;1.8612395119962761
5.0248758556997836E8;1.8614213509059798
5.0258758556997836E8;1.8616030795570555
5.0268758556997836E8;1.861784698011809
5.0278758556997836E8;1.8619662063325184
5.0288758556997836E8;1.8621476045814351
5.0298758556997836E8;1.8623288928207828
5.0308758556997836E8;1.862510071112757
5.0318758556997836E8;1.8626911395195258
5.0328758556997836E8;1.8628720981032296
5.0338758556997836E8;1.8630529469259822
5.0348758556997836E8;1.8632336860498686
5.0358758556997836E8;1.8634143155369471
5.0368758556997836E8;1.8635948354492478
5.0378758556997836E8;1.8637752458487733
5.0388758556997836E8;1.8639555467974989
5.0398758556997836E8;1.8641357383573725
5.0408758556997836E8;1.864315820590314
5.0418758556997836E8;1.8644957935582156
5.0428758556997836E8;1.8646756573229424
5.0438758556997836E8;1.8648554119463316
5.0448758556997836E8;1.8650350574901933
5.0458758556997836E8;1.8652145940163087
5.0468758556997836E8;1.8653940215864333
5.0478758556997836E8;1.8655733402622934
5.0488758556997836E8;1.8657525501055883
5.0498758556997836E8;1.8659316511779898
5.0508758556997836E8;1.8661106435411423
5.0518758556997836E8;1.8662895272566622
5.0528758556997836E8;1.8664683023861384
5.0538758556997836E8;1.8666469689911322
5.0548758556997836E8;1.8668255271331777
5.0558758556997836E8;1.8670039768737807
5.0568758556997836E8;1.86718231827442
5.0578758556997836E8;1.8673605513965466
5.0588758556997836E8;1.8675386763015838
5.0598758556997836E8;1.8677166930509268
5.0608758556997836E8;1.8678946017059448
5.0618758556997836E8;1.8680724023279776
5.0628758556997836E8;1.8682500949783387
5.0638758556997836E8;1.8684276797183128
5.0648758556997836E8;1.868605156609158
5.0658758556997836E8;1.868782525712105
5.0668758556997836E8;1.8689597870883554
5.0678758556997836E8;1.8691369407990848
5.0688758556997836E8;1.8693139869054403
5.0698758556997836E8;1.869490925468542
5.0708758556997836E8;1.8696677565494813
5.0718758556997836E8;1.8698444802093233
5.0728758556997836E8;1.8700210965091046
5.0738758556997836E8;1.8701976055098353
5.0748758556997836E8;1.8703740072724964
5.0758758556997836E8;1.8705503018580423
5.0768758556997836E8;1.8707264893273992
5.0778758556997836E8;1.870902569741466
5.0788758556997836E8;1.8710785431611143
5.0798758556997836E8;1.8712544096471881
5.0808758556997836E8;1.8714301692605029
5.0818758556997836E8;1.8716058220618474
5.0828758556997836E8;1.8717813681119826
5.0838758556997836E8;1.8719568074716415
5.0848758556997836E8;1.8721321402015296
5.0858758556997836E8;1.8723073663623253
5.0868758556997836E8;1.8724824860146794
5.0878758556997836E8;1.872657499219214
5.0888758556997836E8;1.8728324060365247
5.0898758556997836E8;1.873007206527179
5.0908758556997836E8;1.8731819007517172
5.0918758556997836E8;1.8733564887706515
5.0928758556997836E8;1.873530970644467
5.0938758556997836E8;1.8737053464336206
5.0948758556997836E8;1.8738796161985423
5.0958758556997836E8;1.8740537799996337
5.0968758556997836E8;1.8742278378972697
5.0978758556997836E8;1.8744017899517962
5.0988758556997836E8;1.8745756362235333
5.0998758556997836E8;1.8747493767727723
5.1008758556997836E8;1.8749230116597775
5.1018758556997836E8;1.8750965409447846
5.1028758556997836E8;1.875269964688003
5.1038758556997836E8;1.875443282949614
5.1048758556997836E8;1.875616495789771
5.1058758556997836E8;1.8757896032685997
5.1068758556997836E8;1.8759626054461989
5.1078758556997836E8;1.8761355023826398
5.1088758556997836E8;1.8763082941379652
5.1098758556997836E8;1.87648098077219
5.1108758556997836E8;1.8766535623453033
5.1118758556997836E8;1.8768260389172653
5.1128758556997836E8;1.8769984105480086
5.1138758556997836E8;1.8771706772974392
5.1148758556997836E8;1.8773428392254343
5.1158758556997836E8;1.8775148963918435
5.1168758556997836E8;1.8776868488564895
5.1178758556997836E8;1.877858696679168
5.1188758556997836E8;1.8780304399196455
5.1198758556997836E8;1.878202078637662
5.1208758556997836E8;1.8783736128929298
5.1218758556997836E8;1.8785450427451336
5.1228758556997836E8;1.8787163682539296
5.1238758556997836E8;1.878887589478948
5.1248758556997836E8;1.8790587064797906
5.1258758556997836E8;1.8792297193160312
5.1268758556997836E8;1.8794006280472169
5.1278758556997836E8;1.8795714327328668
5.1288758556997836E8;1.879742133432472
5.1298758556997836E8;1.879912730205497
5.1308758556997836E8;1.8800832231113778
5.1318758556997836E8;1.8802536122095235
5.1328758556997836E8;1.880423897559315
5.1338758556997836E8;1.8805940792201061
5.1348758556997836E8;1.880764157251223
5.1358758556997836E8;1.8809341317119643
5.1368758556997836E8;1.8811040026616008
5.1378758556997836E8;1.881273770159376
5.1388758556997836E8;1.881443434264506
5.1398758556997836E8;1.881612995036179
5.1408758556997836E8;1.8817824525335556
5.1418758556997836E8;1.8819518068157688
5.1428758556997836E8;1.8821210579419247
5.1438758556997836E8;1.882290205971101
5.1448758556997836E8;1.8824592509623486
5.1458758556997836E8;1.88262819297469
5.1468758556997836E8;1.882797032067121
5.1478758556997836E8;1.8829657682986094
5.1488758556997836E8;1.8831344017280953
5.1498758556997836E8;1.8833029324144919
5.1508758556997836E8;1.8834713604166844
5.1518758556997836E8;1.8836396857935305
5.1528758556997836E8;1.8838079086038602
5.1538758556997836E8;1.883976028906476
5.1548758556997836E8;1.8841440467601536
5.1558758556997836E8;1.8843119622236404
5.1568758556997836E8;1.8844797753556564
5.1578758556997836E8;1.8846474862148939
5.1588758556997836E8;1.884815094860018
5.1598758556997836E8;1.884982601349666
5.1608758556997836E8;1.8851500057424482
5.1618758556997836E8;1.8853173080969472
5.1628758556997836E8;1.8854845084717178
5.1638758556997836E8;1.8856516069252873
5.1648758556997836E8;1.8858186035161553
5.1658758556997836E8;1.8859854983027946
5.1668758556997836E8;1.8861522913436504
5.1678758556997836E8;1.8863189826971394
5.1688758556997836E8;1.8864855724216516
5.1698758556997836E8;1.8866520605755495
5.1708758556997836E8;1.8868184472171678
5.1718758556997836E8;1.8869847324048148
5.1728758556997836E8;1.887150916196769
5.1738758556997836E8;1.8873169986512837
5.1748758556997836E8;1.8874829798265835
5.1758758556997836E8;1.8876488597808658
5.1768758556997836E8;1.8878146385723005
5.1778758556997836E8;1.88798031625903
5.1788758556997836E8;1.8881458928991697
5.1798758556997836E8;1.8883113685508068
5.1808758556997836E8;1.8884767432720009
5.1818758556997836E8;1.8886420171207852
5.1828758556997836E8;1.8888071901551642
5.1838758556997836E8;1.888972262433116
5.1848758556997836E8;1.8891372340125903
5.1858758556997836E8;1.88930210495151
5.1868758556997836E8;1.8894668753077706
5.1878758556997836E8;1.8896315451392391
5.1888758556997836E8;1.8897961145037567
5.1898758556997836E8;1.8899605834591355
5.1908758556997836E8;1.8901249520631611
5.1918758556997836E8;1.8902892203735917
5.1928758556997836E8;1.8904533884481578
5.1938758556997836E8;1.890617456344562
5.1948758556997836E8;1.89078142412048
5.1958758556997836E8;1.8909452918335607
5.1968758556997836E8;1.8911090595414246
5.1978758556997836E8;1.8912727273016643
5.1988758556997836E8;1.8914362951718464
5.1998758556997836E8;1.8915997632095094
5.2008758556997836E8;1.8917631314721641
5.2018758556997836E8;1.8919264000172942
5.2028758556997836E8;1.892089568902356
5.2038758556997836E8;1.8922526381847784
5.2048758556997836E8;1.8924156079219625
5.2058758556997836E8;1.8925784781712827
5.2068758556997836E8;1.8927412489900852
5.2078758556997836E8;1.8929039204356892
5.2088758556997836E8;1.8930664925653868
5.2098758556997836E8;1.8932289654364427
5.2108758556997836E8;1.8933913391060933
5.2118758556997836E8;1.8935536136315485
5.2128758556997836E8;1.8937157890699905
5.2138758556997836E8;1.8938778654785744
5.2148758556997836E8;1.8940398429144274
5.2158758556997836E8;1.89420172143465
5.2168758556997836E8;1.8943635010963147
5.2178758556997836E8;1.8945251819564661
5.2188758556997836E8;1.8946867640721232
5.2198758556997836E8;1.8948482475002768
5.2208758556997836E8;1.8950096322978895
5.2218758556997836E8;1.8951709185218977
5.2228758556997836E8;1.8953321062292097
5.2238758556997836E8;1.8954931954767071
5.2248758556997836E8;1.8956541863212435
5.2258758556997836E8;1.8958150788196457
5.2268758556997836E8;1.8959758730287126
5.2278758556997836E8;1.8961365690052165
5.2288758556997836E8;1.8962971668059014
5.2298758556997836E8;1.8964576664874853
5.2308758556997836E8;1.8966180681066578
5.2318758556997836E8;1.896778371720081
5.2328758556997836E8;1.8969385773843905
5.2338758556997836E8;1.8970986851561944
5.2348758556997836E8;1.8972586950920733
5.2358758556997836E8;1.897418607248581
5.2368758556997836E8;1.8975784216822429
5.2378758556997836E8;1.8977381384495575
5.2388758556997836E8;1.8978977576069973
5.2398758556997836E8;1.8980572792110055
5.2408758556997836E8;1.8982167033179995
5.2418758556997836E8;1.8983760299843684
5.2428758556997836E8;1.8985352592664753
5.2438758556997836E8;1.8986943912206546
5.2448758556997836E8;1.8988534259032146
5.2458758556997836E8;1.8990123633704352
5.2468758556997836E8;1.89917120367857
5.2478758556997836E8;1.899329946883845
5.2488758556997836E8;1.899488593042459
5.2498758556997836E8;1.8996471422105832
5.2508758556997836E8;1.8998055944443621
5.2518758556997836E8;1.8999639497999123
5.2528758556997836E8;1.900122208333324
5.2538758556997836E8;1.9002803701006594
5.2548758556997836E8;1.900438435157954
5.2558758556997836E8;1.9005964035612157
5.2568758556997836E8;1.9007542753664253
5.2578758556997836E8;1.9009120506295365
5.2588758556997836E8;1.901069729406476
5.2598758556997836E8;1.9012273117531424
5.2608758556997836E8;1.901384797725408
5.2618758556997836E8;1.9015421873791174
5.2628758556997836E8;1.9016994807700882
5.2638758556997836E8;1.901856677954111
5.2648758556997836E8;1.902013778986949
5.2658758556997836E8;1.902170783924338
5.2668758556997836E8;1.9023276928219868
5.2678758556997836E8;1.9024845057355768
5.2688758556997836E8;1.9026412227207627
5.2698758556997836E8;1.902797843833172
5.2708758556997836E8;1.902954369128405
5.2718758556997836E8;1.9031107986620341
5.2728758556997836E8;1.9032671324896056
5.2738758556997836E8;1.9034233706666377
5.2748758556997836E8;1.9035795132486222
5.2758758556997836E8;1.9037355602910238
5.2768758556997836E8;1.903891511849279
5.2778758556997836E8;1.9040473679787981
5.2788758556997836E8;1.9042031287349643
5.2798758556997836E8;1.9043587941731333
5.2808758556997836E8;1.904514364348634
5.2818758556997836E8;1.9046698393167678
5.2828758556997836E8;1.9048252191328099
5.2838758556997836E8;1.9049805038520065
5.2848758556997836E8;1.9051356935295787
5.2858758556997836E8;1.905290788220719
5.2868758556997836E8;1.9054457879805942
5.2878758556997836E8;1.905600692864343
5.2888758556997836E8;1.9057555029270772
5.2898758556997836E8;1.9059102182238818
5.2908758556997836E8;1.906064838809815
5.2918758556997836E8;1.9062193647399068
5.2928758556997836E8;1.9063737960691611
5.2938758556997836E8;1.9065281328525543
5.2948758556997836E8;1.9066823751450361
5.2958758556997836E8;1.906836523001529
5.2968758556997836E8;1.906990576476928
5.2978758556997836E8;1.9071445356261019
5.2988758556997836E8;1.907298400503892
5.2998758556997836E8;1.9074521711651127
5.3008758556997836E8;1.9076058476645508
5.3018758556997836E8;1.9077594300569667
5.3028758556997836E8;1.9079129183970938
5.3038758556997836E8;1.9080663127396384
5.3048758556997836E8;1.9082196131392795
5.3058758556997836E8;1.9083728196506693
5.3068758556997836E8;1.9085259323284334
5.3078758556997836E8;1.9086789512271694
5.3088758556997836E8;1.9088318764014485
5.3098758556997836E8;1.9089847079058155
5.3108758556997836E8;1.9091374457947876
5.3118758556997836E8;1.9092900901228549
5.3128758556997836E8;1.9094426409444805
5.3138758556997836E8;1.9095950983141012
5.3148758556997836E8;1.9097474622861264
5.3158758556997836E8;1.909899732914938
5.3168758556997836E8;1.910051910254892
5.3178758556997836E8;1.9102039943603166
5.3188758556997836E8;1.9103559852855134
5.3198758556997836E8;1.9105078830847575
5.3208758556997836E8;1.9106596878122968
5.3218758556997836E8;1.9108113995223517
5.3228758556997836E8;1.9109630182691157
5.3238758556997836E8;1.9111145441067565
5.3248758556997836E8;1.911265977089414
5.3258758556997836E8;1.9114173172712017
5.3268758556997836E8;1.9115685647062055
5.3278758556997836E8;1.911719719448485
5.3288758556997836E8;1.9118707815520721
5.3298758556997836E8;1.912021751070973
5.3308758556997836E8;1.9121726280591667
5.3318758556997836E8;1.9123234125706048
5.3328758556997836E8;1.9124741046592122
5.3338758556997836E8;1.912624704378887
5.3348758556997836E8;1.912775211783501
5.3358758556997836E8;1.9129256269268986
5.3368758556997836E8;1.9130759498628973
5.3378758556997836E8;1.9132261806452877
5.3388758556997836E8;1.9133763193278337
5.3398758556997836E8;1.9135263659642725
5.3408758556997836E8;1.913676320608315
5.3418758556997836E8;1.913826183313644
5.3428758556997836E8;1.9139759541339163
5.3438758556997836E8;1.9141256331227618
5.3448758556997836E8;1.9142752203337838
5.3458758556997836E8;1.9144247158205585
5.3468758556997836E8;1.9145741196366355
5.3478758556997836E8;1.9147234318355368
5.3488758556997836E8;1.9148726524707589
5.3498758556997836E8;1.9150217815957713
5.3508758556997836E8;1.915170819264016
5.3518758556997836E8;1.9153197655289085
5.3528758556997836E8;1.9154686204438378
5.3538758556997836E8;1.9156173840621662
5.3548758556997836E8;1.915766056437229
5.3558758556997836E8;1.9159146376223348
5.3568758556997836E8;1.9160631276707658
5.3578758556997836E8;1.9162115266357769
5.3588758556997836E8;1.916359834570596
